id,data,time
19605,598,2023-10-20 10:00:01.331110
19606,598,2023-10-20 10:00:02.331110
19607,599,2023-10-20 10:00:02.910153
19608,599,2023-10-20 10:00:03.910107
19609,599,2023-10-20 10:00:04.331109
19610,603,2023-10-20 10:00:05.331218
19611,603,2023-10-20 10:00:05.910096
19612,604,2023-10-20 10:00:06.911355
19613,604,2023-10-20 10:00:07.331202
19614,604,2023-10-20 10:00:08.331590
19615,604,2023-10-20 10:00:08.909710
19616,604,2023-10-20 10:00:09.910147
19617,604,2023-10-20 10:00:10.331593
19618,605,2023-10-20 10:00:11.331422
19619,605,2023-10-20 10:00:11.910141
19620,606,2023-10-20 10:00:12.909655
19621,606,2023-10-20 10:00:13.331762
19622,606,2023-10-20 10:00:14.330938
19623,604,2023-10-20 10:00:14.909657
19624,604,2023-10-20 10:00:15.910194
19625,604,2023-10-20 10:00:16.331066
19626,604,2023-10-20 10:00:17.331433
19627,604,2023-10-20 10:00:17.910139
19628,604,2023-10-20 10:00:18.910694
19629,604,2023-10-20 10:00:19.331439
19630,604,2023-10-20 10:00:20.331955
19631,604,2023-10-20 10:00:20.909647
19632,604,2023-10-20 10:00:21.910132
19633,604,2023-10-20 10:00:22.330935
19634,604,2023-10-20 10:00:23.336902
19635,604,2023-10-20 10:00:23.910160
19636,604,2023-10-20 10:00:24.330996
19637,604,2023-10-20 10:00:24.909855
19638,604,2023-10-20 10:00:25.909782
19639,604,2023-10-20 10:00:26.330778
19640,604,2023-10-20 10:00:27.330780
19641,604,2023-10-20 10:00:27.909916
19642,588,2023-10-20 10:00:28.909811
19643,588,2023-10-20 10:00:29.330788
19644,588,2023-10-20 10:00:30.331794
